Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G055000	0.001512971	0.000584544	0.000404449
TraesCS1A02G055100	NA	NA	NA
TraesCS1A02G055200	0.258323026	0.002391302	0.588181722
TraesCS1A02G055300	NA	NA	NA
TraesCS1A02G055400	0.017059155	0.001142344	0.007773877
TraesCS1A02G055700	NA	NA	NA
TraesCS1A02G055800	0.000632275	NA	0
TraesCS1A02G056100	0	NA	0
TraesCS1A02G056105	0.000338153	0.002621808	0.000554647
TraesCS1A02G056200	NA	0.00019348	0.008712627
TraesCS1A02G056400	0	0	0.008712627
TraesCS1A02G056500	0.073860205	0.002441429	0.069626686
TraesCS1A02G056600	0.001897123	0.005600516	0.000703705
TraesCS1A02G056900	NA	NA	NA
TraesCS1A02G057200	0.02217815	0.017040107	0.028369582
TraesCS1A02G057300	0	NA	NA
TraesCS1A02G057400	NA	NA	0
TraesCS1A02G057600	NA	NA	NA
TraesCS1A02G057700	NA	0.02437414	0.095095795
TraesCS1A02G057900	NA	NA	NA
TraesCS1A02G058200	NA	NA	NA
TraesCS1A02G058400	NA	0.00443684	0
TraesCS1A02G058500	NA	0.001820581	0.001631256
TraesCS1A02G058600	0.054863059	0.007733199	0.033336179
TraesCS1A02G058700	0.00294358	0.019828375	0.021407154
TraesCS1A02G058900	NA	0	NA
TraesCS1A02G059100	0.045299775	0.163025243	0.064771162
TraesCS1A02G059800	0	0	0.001488585
TraesCS1A02G059900	NA	0	0
TraesCS1A02G060100	0.01129522	0.025962185	0.010982514
TraesCS1A02G060600	0.002270433	0.011175238	0.000860315
TraesCS1A02G060700	0.1549006	0.970460076	0.106981948
TraesCS1A02G060900	0.000344012	NA	NA
TraesCS1A02G061000	NA	NA	NA
TraesCS1A02G061100	NA	NA	0
TraesCS1A02G061200	NA	NA	0
TraesCS1A02G061300	NA	NA	0
TraesCS1A02G061400	NA	0	NA
TraesCS1A02G061500	NA	NA	NA
TraesCS1A02G061600	NA	0	0
TraesCS1A02G061700	0	0	0
TraesCS1A02G062000	NA	NA	0.000535702
TraesCS1A02G062100	0.198049139	0.56914355	0.208278753
TraesCS1A02G062200	0.000516602	0.009107638	0
TraesCS1A02G062400	0.022180357	0.066547628	0.013875243
TraesCS1A02G062500	0.000375311	NA	NA
TraesCS1A02G062600	NA	NA	NA
TraesCS1A02G062700	NA	NA	NA
TraesCS1A02G062800	NA	0.066547628	0.013875243
TraesCS1A02G062900	NA	NA	NA
TraesCS1A02G063100	NA	NA	NA
TraesCS1A02G063200	NA	NA	NA
TraesCS1A02G063300	0.054724444	NA	NA
TraesCS1A02G063400	NA	0.008876038	0
TraesCS1A02G063500	0.008361691	0.030530267	NA
TraesCS1A02G063600	0.010073947	0.013708138	0.005274232
TraesCS1A02G064000	0.089963992	0.049689136	0.050096636
TraesCS1A02G064100	0.042816572	0.007641886	0.02477885
TraesCS1A02G064200	NA	NA	NA
TraesCS1A02G064300	NA	NA	NA
TraesCS1A02G064400	NA	NA	NA
TraesCS1A02G064500	NA	NA	NA
TraesCS1A02G064600	NA	NA	NA
TraesCS1A02G064800	0.024935767	0.001756362	0.001891371
TraesCS1A02G065000	0	0.013459776	0.013794742
TraesCS1A02G065300	0.165992902	0.112832283	0.146823813
TraesCS1A02G065400	0.091460063	0.044313728	0.031608127
TraesCS1A02G065600	0.045278735	0.013459776	0.013794742
TraesCS1A02G065700	0.139114954	0.13639344	0.116386091
TraesCS1A02G065800	0.006694439	0.036215561	0.014565626
TraesCS1A02G066000	0.006576172	0.002577084	0.00626841
TraesCS1A02G066100	NA	NA	NA
TraesCS1A02G066300	0.006268736	0.022811486	0.021274336
TraesCS1A02G066400	0	0.006257109	0.014954472
TraesCS1A02G066521	NA	NA	0.002433101
TraesCS1A02G066700	0.000208488	0.006228544	0.006547951
TraesCS1A02G066800	0.273273843	0.544004814	0.176814608
TraesCS1A02G066900	0.063808723	0.041756953	0.028315846
TraesCS1A02G067300	0.082785505	0.04803505	0.051325697
TraesCS1A02G067900	0	0.000851027	0.001738551
TraesCS1A02G068000	0.179933544	0.324401701	0.151088317
TraesCS1A02G068200	0	0.00040789	0.011705152
TraesCS1A02G068300	0.037887173	0.17898913	0.217273613
TraesCS1A02G068400	0.082221902	0.019788098	0.003788358
TraesCS1A02G068500	0	0	0
TraesCS1A02G068600	NA	NA	NA
TraesCS1A02G068800	NA	NA	NA
TraesCS1A02G069100	NA	0.001262416	0.00302939
TraesCS1A02G069200	NA	NA	0.00302939
TraesCS1A02G069400	0.115135414	0.097879256	0.035089522
TraesCS1A02G069500	0.023034118	0.015619273	0.00879703
TraesCS1A02G069700	0.042632297	0.123877067	0.152264448
TraesCS1A02G069800	NA	NA	NA
TraesCS1A02G069900	0.000333831	0.003148859	0.004302921
TraesCS1A02G070200	0.119701399	0.019330901	0.065855095
TraesCS1A02G070300	0.218420881	0.087923583	0.279238764
TraesCS1A02G070400	1.872897524	1.259624483	0.618579624
TraesCS1A02G070500	0.002434097	0.014305424	0.010179753
TraesCS1A02G070900	0	NA	0
TraesCS1A02G071200	0.000367211	0.009595236	0.000900269
TraesCS1A02G071300	0.008742194	0.013282403	0.009400288
TraesCS1A02G071400	0.000207432	0	NA
TraesCS1A02G071500	0.010184401	0.044345168	0.069913083
TraesCS1A02G071657	0.005007556	0.004828145	0
TraesCS1A02G071700	0.060660022	0.057714017	0.011984775
TraesCS1A02G072000	0.366750543	0.513771667	0.201809893
TraesCS1A02G072100	0.002965684	NA	0.000195619
TraesCS1A02G072200	1.213265049	0.979512363	0.750164929
TraesCS1A02G072300	NA	NA	0.000195619
TraesCS1A02G072700	0.031191278	0.001417846	0.011708207
TraesCS1A02G072800	0.019060685	0.02356023	0.05966623
TraesCS1A02G072986	0.000311934	NA	0
TraesCS1A02G073000	0.014998733	0	0.005759462
TraesCS1A02G073300	0.081882887	0.147739847	0.105382432
TraesCS1A02G073400	0.036087866	0.039080947	0.062992276
TraesCS1A02G073500	0.001500841	0.000269613	NA
TraesCS1A02G073900	NA	0.001326933	NA
TraesCS1A02G074200	NA	NA	NA
TraesCS1A02G074400	0.375769614	0.387346103	0.423823327
