Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G037900	0.002668838	0.021055722	0.030091433
TraesCS1A02G038100	9.976088282	13.20694837	15.76371429
TraesCS1A02G038200	16.62119861	21.05083841	14.54189165
TraesCS1A02G038300	0.000124407	0.629047032	0.041193164
TraesCS1A02G038400	0.019483786	0.042724249	0.128336526
TraesCS1A02G039100	0.009125816	0.077254002	0.049010805
TraesCS1A02G039200	0.012311173	0.045870813	0.031199756
TraesCS1A02G039900	NA	NA	NA
TraesCS1A02G040100	NA	NA	NA
TraesCS1A02G040400	0.005370414	0.026337044	0.040152759
TraesCS1A02G040500	0.153232181	0.091627074	0.08518199
TraesCS1A02G040600	0.039988001	0.125008753	0.081227696
TraesCS1A02G041700	NA	0	0
TraesCS1A02G041900	0.00306829	NA	0.000956386
TraesCS1A02G042000	NA	NA	NA
TraesCS1A02G042100	0.014338941	NA	0.012731721
TraesCS1A02G042300	NA	NA	NA
TraesCS1A02G042700	0	0	NA
TraesCS1A02G042800	0.002399796	0.120381863	0.002629722
TraesCS1A02G043200	0.098812177	0.135918079	0.167167731
TraesCS1A02G043400	0.0006152	0.003211639	0.012266691
TraesCS1A02G043500	NA	0	0.000892496
TraesCS1A02G043600	0.194684427	0.127504473	0.181459831
TraesCS1A02G043900	NA	NA	0
TraesCS1A02G044500	0.063635694	0.127511997	0.079939513
TraesCS1A02G044600	0.056142576	0.087640208	0.03770348
TraesCS1A02G044800	0.066638643	0.015631156	0.05496921
TraesCS1A02G044900	NA	NA	0.000619659
TraesCS1A02G045000	NA	NA	NA
TraesCS1A02G045100	NA	NA	NA
TraesCS1A02G045300	0.095705671	0.092588749	0.08618445
TraesCS1A02G045400	0.005880637	0.002251481	0
TraesCS1A02G045500	NA	NA	NA
TraesCS1A02G045600	NA	NA	NA
TraesCS1A02G045800	0.114404794	0.11527423	0.207347566
TraesCS1A02G045900	NA	0	NA
TraesCS1A02G046000	NA	NA	0.000715567
TraesCS1A02G046100	0.001694028	0.063808126	0.032972881
TraesCS1A02G046300	0.008399006	0.065423497	0.000360793
TraesCS1A02G046400	NA	NA	0.000355922
TraesCS1A02G046500	0.095730928	0.082844786	0.057281736
TraesCS1A02G046600	0.017662699	0.082844786	0.163279122
TraesCS1A02G046800	0.073746171	0.036571586	0.067334303
TraesCS1A02G047000	0.206934231	0.071252848	0.104156436
TraesCS1A02G047200	0.004316644	0.004112105	0.003357016
TraesCS1A02G047300	NA	0.001846456	0.000306984
TraesCS1A02G047400	0.000322793	0.014014858	0.001038736
TraesCS1A02G047500	0.160181131	0.000546929	0.000429241
TraesCS1A02G047700	NA	0	NA
TraesCS1A02G048300	NA	NA	NA
TraesCS1A02G048400	NA	0.000741741	0.000692696
TraesCS1A02G048500	NA	0.000741741	0.000692696
TraesCS1A02G048600	0.00630731	0.008232105	0
TraesCS1A02G048700	0.171261267	0.235791629	0.03363097
TraesCS1A02G049300	0.05028019	0.022787906	0.036799021
TraesCS1A02G049500	NA	NA	NA
TraesCS1A02G049700	0.581145695	0.569640505	0.502405031
