Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G039200	0.045686141	0.058352212	0.040553019
TraesCS1A02G039900	NA	NA	NA
TraesCS1A02G040100	NA	NA	NA
TraesCS1A02G040400	0.002409689	0.034154681	0.04577305
TraesCS1A02G040500	0.223477332	0.118086846	0.144270027
TraesCS1A02G040600	0.06642705	0.160133785	0.098640136
TraesCS1A02G041700	NA	0	0
TraesCS1A02G041900	0.00415966	NA	0.003324251
TraesCS1A02G042000	NA	NA	NA
TraesCS1A02G042100	0.009665213	NA	0.010866162
TraesCS1A02G042300	NA	NA	NA
TraesCS1A02G042700	0.001451886	0	NA
TraesCS1A02G042800	0.000847973	0.108244239	0.000364728
TraesCS1A02G043200	0.148042592	0.168963047	0.218827756
TraesCS1A02G043400	0.002425083	0.006699369	0.010314003
TraesCS1A02G043500	NA	0	0
TraesCS1A02G043600	0.236840537	0.166552279	0.210056734
TraesCS1A02G043900	NA	NA	0
TraesCS1A02G044500	0.061646005	0.128345094	0.092542256
TraesCS1A02G044600	0.073440018	0.158324883	0.039173792
TraesCS1A02G044800	0.071353595	0.03280751	0.078900362
TraesCS1A02G044900	NA	NA	0
TraesCS1A02G045000	NA	NA	NA
TraesCS1A02G045100	NA	NA	NA
TraesCS1A02G045300	0.134259155	0.092009595	0.098543309
TraesCS1A02G045400	0.006036376	0.003257906	0
TraesCS1A02G045500	NA	NA	NA
TraesCS1A02G045600	NA	NA	NA
TraesCS1A02G045800	0.069270592	0.099756805	0.24990449
TraesCS1A02G045900	NA	0	NA
TraesCS1A02G046000	NA	NA	0.00170919
TraesCS1A02G046100	0.001172878	0.081837291	0.039503277
TraesCS1A02G046300	0.021256949	0.045846695	0.001399817
TraesCS1A02G046400	NA	NA	0.000528374
TraesCS1A02G046500	0.087758089	0.099957294	0.065764869
TraesCS1A02G046600	0.025030849	0.099957294	0.183848574
TraesCS1A02G046800	0.076998551	0.047238107	0.098266058
TraesCS1A02G047000	0.19433836	0.059283312	0.189357695
TraesCS1A02G047200	0.003274169	0.007812064	0.000402667
TraesCS1A02G047300	NA	0.015069649	0
TraesCS1A02G047400	0.011104471	0.095372442	0.003786853
TraesCS1A02G047500	0.166810638	0.001026647	0.002001962
TraesCS1A02G047700	NA	0	NA
TraesCS1A02G048300	NA	NA	NA
TraesCS1A02G048400	NA	0	0.003262014
TraesCS1A02G048500	NA	0	0.003262014
TraesCS1A02G048600	0.008761421	0.004156651	0.000783669
TraesCS1A02G048700	0.266880094	0.153009686	0.075678977
TraesCS1A02G049300	0.044258536	0.018241652	0.021771216
TraesCS1A02G049500	NA	NA	NA
TraesCS1A02G049700	0.693209292	0.647962832	0.565611583
TraesCS1A02G050000	NA	NA	NA
TraesCS1A02G050100	0.00233245	0	0
TraesCS1A02G050400	NA	NA	NA
TraesCS1A02G050600	0.002579622	NA	0
TraesCS1A02G050700	NA	NA	NA
TraesCS1A02G050800	NA	NA	NA
TraesCS1A02G050900	0.001650366	0	0.01158706
TraesCS1A02G051000	0	0	0
TraesCS1A02G051300	0.175140464	0.026517876	0.258038153
TraesCS1A02G051400	0	0	0
TraesCS1A02G051500	0.05338726	0.793396677	0.582893978
TraesCS1A02G051600	0	NA	NA
TraesCS1A02G051700	1.578959309	6.382366813	0.674836627
TraesCS1A02G051800	NA	0.000766387	0.003491784
TraesCS1A02G052000	0	0	0
TraesCS1A02G052200	0.231890679	0.238020904	0.102144388
TraesCS1A02G052300	0.033968925	0.002430867	0.035665047
TraesCS1A02G052500	NA	NA	NA
TraesCS1A02G052600	NA	NA	NA
TraesCS1A02G052700	NA	NA	NA
TraesCS1A02G052800	NA	NA	NA
TraesCS1A02G052900	NA	NA	NA
TraesCS1A02G053100	NA	NA	NA
TraesCS1A02G053300	NA	NA	NA
TraesCS1A02G053500	NA	NA	NA
TraesCS1A02G053700	0	0.05962567	0.009583596
TraesCS1A02G053800	NA	NA	NA
TraesCS1A02G054200	NA	NA	NA
TraesCS1A02G054300	0.021462537	0.07717719	0.137769546
TraesCS1A02G054400	0.023601917	0.006982079	0.019422105
TraesCS1A02G054500	NA	NA	NA
TraesCS1A02G054600	NA	NA	NA
TraesCS1A02G054900	0.060980506	0.07520918	0.085947816
TraesCS1A02G055000	0.00089855	0.00138286	0.000711002
TraesCS1A02G055100	NA	NA	NA
TraesCS1A02G055200	0.238515854	0	0.407481713
TraesCS1A02G055300	NA	NA	NA
TraesCS1A02G055400	0.035191758	0.008259777	0.010435433
TraesCS1A02G055700	NA	NA	NA
TraesCS1A02G055800	0	NA	0
TraesCS1A02G056100	0	NA	0.001851449
TraesCS1A02G056105	0	0	0
TraesCS1A02G056200	NA	0	0.012553825
TraesCS1A02G056400	0.014245813	0.006309778	0.012553825
TraesCS1A02G056500	0.086694	0.004121478	0.104373532
TraesCS1A02G056600	0	0.002671738	0.000856627
TraesCS1A02G056900	NA	NA	NA
TraesCS1A02G057200	0.009903233	0.009527981	0.038649823
TraesCS1A02G057300	0.002851424	NA	NA
TraesCS1A02G057400	NA	NA	0
TraesCS1A02G057600	NA	NA	NA
TraesCS1A02G057700	NA	0.015568563	0.088865118
TraesCS1A02G057900	NA	NA	NA
TraesCS1A02G058200	NA	NA	NA
TraesCS1A02G058400	NA	0	0
TraesCS1A02G058500	NA	0.004160276	0.007854492
