Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G063500	0.022843032	0.069669603	NA
TraesCS1A02G063600	0	0	0.045456818
TraesCS1A02G064000	0.121906897	0.040573955	0.008529056
TraesCS1A02G064100	0.032850243	0.009237133	0.006238743
TraesCS1A02G064200	NA	NA	NA
TraesCS1A02G064300	NA	NA	NA
TraesCS1A02G064400	NA	NA	NA
TraesCS1A02G064500	NA	NA	NA
TraesCS1A02G064600	NA	NA	NA
TraesCS1A02G064800	0.021772105	0	0
TraesCS1A02G065000	0	0.031106073	0.018368703
TraesCS1A02G065300	0.168673041	0.097253364	0.089862384
TraesCS1A02G065400	0.023322992	0.017977279	0.023998697
TraesCS1A02G065600	0.026482964	0.031106073	0.018368703
TraesCS1A02G065700	0.121634288	0.250156387	0.157320915
TraesCS1A02G065800	0.012046863	0.008369076	0.006296734
TraesCS1A02G066000	0	0.006107799	0
TraesCS1A02G066100	NA	NA	NA
TraesCS1A02G066300	0.007446804	0.057504226	0.004075179
TraesCS1A02G066400	0	0.01639598	0
TraesCS1A02G066521	NA	NA	0
TraesCS1A02G066700	0	0	0.019237576
TraesCS1A02G066800	0.292914239	0.467544889	0.107579266
TraesCS1A02G066900	0.066276735	0.02138906	0.034863131
TraesCS1A02G067300	0.060113303	0.028224424	0.016227881
TraesCS1A02G067900	0	0	0
TraesCS1A02G068000	0.121058299	0.150130258	0.185366402
TraesCS1A02G068200	0	0	0.033636133
TraesCS1A02G068300	0.020719383	0.194676417	0.107246843
TraesCS1A02G068400	0.024186634	0	0
TraesCS1A02G068500	0	0	0
TraesCS1A02G068600	NA	NA	NA
TraesCS1A02G068800	NA	NA	NA
TraesCS1A02G069100	NA	0	0
TraesCS1A02G069200	NA	NA	0
TraesCS1A02G069400	0.148057567	0.092797672	0.052414422
TraesCS1A02G069500	0	0	0
TraesCS1A02G069700	0.03402807	0.080592225	0.145714313
TraesCS1A02G069800	NA	NA	NA
TraesCS1A02G069900	0	0.007538505	0.006003532
TraesCS1A02G070200	0.117976729	0.009545464	0.068309459
TraesCS1A02G070300	0.070112928	0.110817515	0.180462199
TraesCS1A02G070400	1.874557438	1.043882017	0.873402136
TraesCS1A02G070500	0	0.018124439	0.006371492
TraesCS1A02G070900	0	NA	0
TraesCS1A02G071200	0	0	0
TraesCS1A02G071300	0.003547741	0	0
TraesCS1A02G071400	0	0	NA
TraesCS1A02G071500	0.011215043	0.071707285	0.084264661
TraesCS1A02G071657	0	0	0
TraesCS1A02G071700	0.019167461	0.045939204	0
TraesCS1A02G072000	0.252686174	0.233768195	0.167477335
TraesCS1A02G072100	0.008761224	NA	0
TraesCS1A02G072200	1.823861412	1.14442331	1.060011656
