Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G028000	0.039	0.926	0
TraesCS1A02G028100	0	0	0
TraesCS1A02G028300	0	0	0
TraesCS1A02G028400	0.528	1.158	3.0705
TraesCS1A02G028500	8.962	0.4295	5.2065
TraesCS1A02G028600	16.694	1.158	3.0705
TraesCS1A02G028700	13.882	1.158	3.0705
TraesCS1A02G028900	26.351	10.361	5.2065
TraesCS1A02G029100	1.1575	1.2265	0.973
TraesCS1A02G029200	29.936	8.1955	43.277
TraesCS1A02G029300	16.15	2.7435	7.275
TraesCS1A02G029400	0	0	0
TraesCS1A02G029900	0	0	0.02
TraesCS1A02G030100	5.728	0.2505	8.2705
TraesCS1A02G030500	21.8895	4.383	18.003
TraesCS1A02G030600	8.4755	0	11.403
TraesCS1A02G030700	2.7965	0.18	3.68
TraesCS1A02G031000	0	0	0
TraesCS1A02G031100	0.1185	0	0.017
TraesCS1A02G031200	5.4785	1.6885	3.3315
TraesCS1A02G031300	0.0155	0	0.021
TraesCS1A02G031400	2.9025	1.7365	13.201
TraesCS1A02G031800	0	0	0
TraesCS1A02G031900	0	0	0
TraesCS1A02G032000	0	0	0
TraesCS1A02G032200	0	0	0
TraesCS1A02G032300	0.031	0.031	0
TraesCS1A02G032400	0	0	0
TraesCS1A02G032700	0	2.493	12.935
TraesCS1A02G032900	0.026	0.025	0.0545
TraesCS1A02G033000	26.5415	11.463	32.616
TraesCS1A02G033100	23.7495	2.6335	14.3815
TraesCS1A02G033300	2.5495	0.2535	4.841
TraesCS1A02G033400	0	0	0
TraesCS1A02G033500	15.6125	0.977	20.015
TraesCS1A02G033600	21.0545	0.977	20.015
TraesCS1A02G033800	12.164	0.3545	3.238
TraesCS1A02G034100	4.537	2.7435	3.5255
TraesCS1A02G034300	0	0	0
TraesCS1A02G034500	0	0	0
TraesCS1A02G034600	0	0	0
TraesCS1A02G034700	0	0	0
TraesCS1A02G034800	0	0	0
TraesCS1A02G034900	0	0	0
TraesCS1A02G035000	15.385	4.6525	6.8655
TraesCS1A02G035200	1.44	0	0
TraesCS1A02G035400	1.227	0	0
TraesCS1A02G035700	0	0	0
TraesCS1A02G035900	39.028	0	6.155
TraesCS1A02G036000	0	0	0
TraesCS1A02G036100	0	0	0
TraesCS1A02G036200	1.5515	0.979	2.5405
TraesCS1A02G036300	12.057	4.3865	11.214
TraesCS1A02G036400	0	0	0
TraesCS1A02G036500	6.246	0	0
TraesCS1A02G036700	0.0475	0.0545	0.0395
TraesCS1A02G037400	0	0	0
TraesCS1A02G037700	0.0295	0	0.0295
TraesCS1A02G037800	0	0	0.02
TraesCS1A02G037900	38.2375	1.707	34.1255
TraesCS1A02G038100	8.298	2.8985	186.854
TraesCS1A02G038200	149.4725	36.223	175.4405
TraesCS1A02G038300	7.3195	1.089	48.8365
TraesCS1A02G038400	0	0	0
TraesCS1A02G039100	0	0	0
TraesCS1A02G039200	13.319	0	10.661
TraesCS1A02G039900	0	0	0.0095
TraesCS1A02G040100	0	0	0
TraesCS1A02G040400	16.882	1.292	14.071
TraesCS1A02G040500	17.4955	0	13.2945
TraesCS1A02G040600	30.4545	4.883	32.22
TraesCS1A02G041700	0	0	0
TraesCS1A02G041900	2.6775	1.2845	5.683
TraesCS1A02G042000	0	0	0
TraesCS1A02G042100	0.251	1.2845	0
TraesCS1A02G042300	0.033	0	0.1165
TraesCS1A02G042700	0.765	0	0
TraesCS1A02G042800	0.06	0.016	0.4005
TraesCS1A02G043200	16.703	6.61	29.789
TraesCS1A02G043400	10.796	0	19.3745
TraesCS1A02G043500	0	0	0
TraesCS1A02G043600	16.0715	0.984	18.667
TraesCS1A02G043900	0	0	0
TraesCS1A02G044500	3.5955	0	0
TraesCS1A02G044600	1.3365	0.0375	1.662
TraesCS1A02G044800	11.2465	0.049	0
TraesCS1A02G044900	0	0	0.0615
TraesCS1A02G045000	0	0	0
TraesCS1A02G045100	0	0	0
TraesCS1A02G045300	0	0	1.1165
TraesCS1A02G045400	7.572	1.781	7.2095
TraesCS1A02G045500	0	0	0
TraesCS1A02G045600	0	0	0
TraesCS1A02G045800	0.3625	0	1.6015
TraesCS1A02G045900	0	0	0
TraesCS1A02G046000	0	0	0.175
TraesCS1A02G046100	0	0	14.3145
TraesCS1A02G046300	8.8025	0	16.1585
TraesCS1A02G046400	0	0	0
TraesCS1A02G046500	0.012	0	0
TraesCS1A02G046600	20.8775	0	14.2525
TraesCS1A02G046800	2.9465	0.4765	0.943
TraesCS1A02G047000	7.9495	1.9475	12.1035
TraesCS1A02G047200	0	0	0
TraesCS1A02G047300	0	0	0
TraesCS1A02G047400	0	0	0
TraesCS1A02G047500	18.833	3.005	11.821
TraesCS1A02G047700	0	0	0.017
TraesCS1A02G048300	0	0	0
TraesCS1A02G048400	1.5195	1.1515	0
TraesCS1A02G048500	0.351	1.1515	0
TraesCS1A02G048600	10.5025	0.1625	17.6095
TraesCS1A02G048700	0	0	0
TraesCS1A02G049300	0	0	0
TraesCS1A02G049500	0	0	0
TraesCS1A02G049700	11.171	0	83.6265
TraesCS1A02G050000	0	0	0
TraesCS1A02G050100	0	0.016	0
TraesCS1A02G050400	0	0	0
TraesCS1A02G050600	0.0545	0	0
TraesCS1A02G050700	0	0	0
TraesCS1A02G050800	0	0	0
TraesCS1A02G050900	0.264	0.363	5.9225
TraesCS1A02G051000	0.386	0.159	0.047
TraesCS1A02G051300	0	3.762	0
TraesCS1A02G051400	0.6675	0.2185	0.4545
TraesCS1A02G051500	71.992	0.2	55.0775
TraesCS1A02G051600	8.141	0	0
TraesCS1A02G051700	38.596	0	0
TraesCS1A02G051800	0	0	0.071
TraesCS1A02G052000	1.3635	0	2.248
TraesCS1A02G052200	0	0	22.0945
TraesCS1A02G052300	16.462	7.3555	22.246
TraesCS1A02G052500	0	0	0
TraesCS1A02G052600	0	0	0
TraesCS1A02G052700	0	0	0
TraesCS1A02G052800	0	0	0
TraesCS1A02G052900	0	0	0
TraesCS1A02G053100	0	0	0
TraesCS1A02G053300	0	0	0
TraesCS1A02G053500	0	0	0
TraesCS1A02G053700	4.694	0	5.019
TraesCS1A02G053800	0	0	0
TraesCS1A02G054200	0	0	0
TraesCS1A02G054300	14.909	5.055	13.3785
TraesCS1A02G054400	0	0	15.7805
TraesCS1A02G054500	0.0795	0	0
TraesCS1A02G054600	0	0	0
TraesCS1A02G054900	2.6315	0.1515	1.808
TraesCS1A02G055000	7.659	0.443	9.204
TraesCS1A02G055100	0	0	0
TraesCS1A02G055200	7.748	4.62	10.462
TraesCS1A02G055300	0	0	0
TraesCS1A02G055400	0	4.4245	13.9315
TraesCS1A02G055700	0	0	0
TraesCS1A02G055800	0.118	0.2705	0.97
TraesCS1A02G056100	1.4435	0	0
TraesCS1A02G056105	1.4725	1.4955	0.287
TraesCS1A02G056200	0.1685	0	0.3145
TraesCS1A02G056400	0.0445	0	0.3145
TraesCS1A02G056500	0	1.7825	0
TraesCS1A02G056600	0.356	0.036	0
TraesCS1A02G056900	0	0	0.146
TraesCS1A02G057200	0	0.2205	0
TraesCS1A02G057300	4.967	0.2705	0
TraesCS1A02G057400	1.317	0	0.97
TraesCS1A02G057600	0	0	0
TraesCS1A02G057700	0.2895	0	0.041
TraesCS1A02G057900	0.057	0	0.216
TraesCS1A02G058200	16.6495	6.346	0
TraesCS1A02G058400	0.0505	0	0.069
TraesCS1A02G058500	34.642	4.828	0
TraesCS1A02G058600	0	0.0085	0
TraesCS1A02G058700	0.1095	0.0185	0.134
TraesCS1A02G058900	0	0	0.36
TraesCS1A02G059100	1.917	0.2625	3.2965
TraesCS1A02G059800	0.9565	0	0.497
TraesCS1A02G059900	0.351	0	0.5785
TraesCS1A02G060100	8.7315	0.9625	10.444
TraesCS1A02G060600	0	0	1.0405
TraesCS1A02G060700	46.6145	15.6675	0
TraesCS1A02G060900	0.5115	0	0.036
TraesCS1A02G061000	0	0	0
TraesCS1A02G061100	0.072	0	0
TraesCS1A02G061200	0	0	0
TraesCS1A02G061300	0	0	0
TraesCS1A02G061400	0	0	0
TraesCS1A02G061500	0.01	0	0
TraesCS1A02G061600	0	0	0
TraesCS1A02G061700	0.0135	0	0
TraesCS1A02G062000	0	0	0.1355
