Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G045500	0	0	0.1484
TraesCS1A02G045600	0	0	0.1484
TraesCS1A02G045800	3.2372	1.623	11.214
TraesCS1A02G045900	0.0408	0.073	0
TraesCS1A02G046000	0.3256	0.2624	1.1658
TraesCS1A02G046100	0	0	7.3666
TraesCS1A02G046300	2.6874	0.0788	3.787
TraesCS1A02G046400	0.0134	0.0832	0.025
TraesCS1A02G046500	0.1082	0	0
TraesCS1A02G046600	14.0736	0	8.4178
TraesCS1A02G046800	3.4778	2.0644	0.258
TraesCS1A02G047000	12.618	23.5674	18.116
TraesCS1A02G047200	0	0.011	0
TraesCS1A02G047300	0.0404	0.7616	0.047
TraesCS1A02G047400	0.0228	0.2988	0.008
TraesCS1A02G047500	13.9006	10.606	10.1392
TraesCS1A02G047700	0	0.004	0.0082
TraesCS1A02G048300	0.0296	0.044	0.0386
TraesCS1A02G048400	0.113	0.2534	0.0034
TraesCS1A02G048500	0.0858	0.2534	0.0034
TraesCS1A02G048600	4.3632	3.0418	3.8194
TraesCS1A02G048700	0.3978	0.1622	0.0358
TraesCS1A02G049300	0	0	0
TraesCS1A02G049500	0	0.0054	0.005
TraesCS1A02G049700	3.2698	0.1926	62.702
TraesCS1A02G050000	0	0	0.0256
TraesCS1A02G050100	0	0.0246	0
TraesCS1A02G050400	0	0.013	0.0082
TraesCS1A02G050600	13.2982	0.4108	1.7234
TraesCS1A02G050700	0.1548	0.5186	2.405
TraesCS1A02G050800	17.3902	0.5186	2.405
TraesCS1A02G050900	113.3282	87.1992	54.4208
TraesCS1A02G051000	1.174	0.3054	0.0284
TraesCS1A02G051300	0.0018	15.0914	0
TraesCS1A02G051400	0.1518	0.0628	0.1352
TraesCS1A02G051500	23.042	24.13	32.0978
TraesCS1A02G051600	12.4466	6.9892	0.626
TraesCS1A02G051700	82.185	0	0.314
TraesCS1A02G051800	0.3162	0.7384	0.5966
TraesCS1A02G052000	5.2074	5.2084	5.2746
TraesCS1A02G052200	0	0.2102	15.079
TraesCS1A02G052300	13.5248	13.5972	16.076
TraesCS1A02G052500	0	0.0218	0
TraesCS1A02G052600	0	0.011	0
TraesCS1A02G052700	0	0.011	0
TraesCS1A02G052800	0	0.0218	0
TraesCS1A02G052900	0	0.011	0
TraesCS1A02G053100	0	0	0
TraesCS1A02G053300	0	0.0084	0.018
TraesCS1A02G053500	0	0.0084	0.018
TraesCS1A02G053700	2.3688	0	1.8178
