Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G054200	0	0	0
TraesCS1A02G054300	15.5086	9.527	14.9002
TraesCS1A02G054400	0	0	12.0452
TraesCS1A02G054500	0.1018	0.9516	0
TraesCS1A02G054600	0	0	0
TraesCS1A02G054900	1.3732	0.2216	0.9566
TraesCS1A02G055000	5.0848	1.3524	4.9102
TraesCS1A02G055100	0	0	0
TraesCS1A02G055200	6.2294	2.3	9.755
TraesCS1A02G055300	0	0	0
TraesCS1A02G055400	0	7.5684	9.7168
TraesCS1A02G055700	0	0	0
TraesCS1A02G055800	0.9238	0.1098	0.7598
TraesCS1A02G056100	0.783	0	0
TraesCS1A02G056105	1.5302	2.0434	0.1834
TraesCS1A02G056200	0.3442	0.2204	0.1284
TraesCS1A02G056400	0.046	0.1272	0.1284
TraesCS1A02G056500	0	1.5632	0
TraesCS1A02G056600	0.6846	0.4876	0.0126
TraesCS1A02G056900	0.0326	0	0
TraesCS1A02G057200	0.2904	2.0124	0.0258
TraesCS1A02G057300	3.222	0.1098	0
TraesCS1A02G057400	0.9198	0	0.7598
TraesCS1A02G057600	0	0	0
TraesCS1A02G057700	0.9298	0	0.1032
TraesCS1A02G057900	0.0724	0.1256	0.2006
TraesCS1A02G058200	9.135	6.5512	0.0162
TraesCS1A02G058400	0.0424	0	0.0566
TraesCS1A02G058500	14.3412	4.0504	0
TraesCS1A02G058600	0	2.2094	0.0016
TraesCS1A02G058700	0.0696	0.9132	0.6324
TraesCS1A02G058900	0	0	0.1746
TraesCS1A02G059100	5.1558	3.4802	10.6962
TraesCS1A02G059800	0.4302	0.0178	0.1926
TraesCS1A02G059900	0.1016	0.1658	0.3968
TraesCS1A02G060100	3.3962	1.7898	6.4896
TraesCS1A02G060600	0	0.1004	0.6438
TraesCS1A02G060700	37.9866	39.317	0
TraesCS1A02G060900	0.4254	0	0.0862
TraesCS1A02G061000	0.074	0.0096	0.0802
TraesCS1A02G061100	0.018	0	0.0206
TraesCS1A02G061200	0	0	0.0206
TraesCS1A02G061300	0	0	0.0206
TraesCS1A02G061400	0	0.029	0.0802
TraesCS1A02G061500	0	0	0
TraesCS1A02G061600	0.027	0	0.0342
TraesCS1A02G061700	0.0694	0	0.0342
TraesCS1A02G062000	0	0.2112	0
TraesCS1A02G062100	9.1062	8.8952	9.3564
TraesCS1A02G062200	0.0208	0.0068	0.0054
TraesCS1A02G062400	8.1334	0	9.4632
TraesCS1A02G062500	0	0	0
TraesCS1A02G062600	0	0	0
TraesCS1A02G062700	0	0	0
TraesCS1A02G062800	2.7966	0	9.4632
TraesCS1A02G062900	0	0	0
TraesCS1A02G063100	0	0	0
TraesCS1A02G063200	0	0	0
TraesCS1A02G063300	3.4552	0.7834	0
TraesCS1A02G063400	0	1.0046	0.1776
TraesCS1A02G063500	2.0076	1.537	0
TraesCS1A02G063600	0	0	6.4102
TraesCS1A02G064000	6.461	5.609	9.3276
TraesCS1A02G064100	10.7418	4.7002	10.7054
TraesCS1A02G064200	0	0	0
TraesCS1A02G064300	0	0	0
TraesCS1A02G064400	0	0	0
TraesCS1A02G064500	0	0	0
TraesCS1A02G064600	0	0	0
TraesCS1A02G064800	0.0028	0.0064	0
TraesCS1A02G065000	2.6556	7.2298	16.8558
TraesCS1A02G065300	0.115	1.5632	3.7974
TraesCS1A02G065400	1.8386	0	0.012
TraesCS1A02G065600	6.1922	7.2298	16.8558
TraesCS1A02G065700	0.0274	0.0154	0
TraesCS1A02G065800	4.6072	2.0288	2.806
TraesCS1A02G066000	0.2838	0.7534	0.4622
TraesCS1A02G066100	0.0032	0	0.0032
TraesCS1A02G066300	4.2292	4.4794	0.0042
TraesCS1A02G066400	1.1574	1.9798	3.9376
